bfhi,15,6614
bfhb,20,2819
bfhe,27,1626
bfhj,42,8141
bfhc,53,2352
bfhh,56,6355
bfih,13,7012
bfie,25,6424
bfig,54,3853
bfii,59,8158
bfia,64,9763
bfic,65,2764
bfij,72,6071
bfid,74,9773
bfif,83,8582
bfib,98,1497
bfja,1,3700
bfjb,4,9803
bfje,8,1307
bfjh,27,1426
bfjd,55,3954
bfjg,55,7754
bfji,71,1570
bfjf,83,2982
bfjc,84,6683
bfjj,84,5183
bgaj,10,6209
bgab,31,3730
bgae,40,8639
bgad,44,7343
bgac,55,4354
bgaf,81,5980
bgai,89,8688
bgaa,92,4991
bgag,96,9595
bgah,99,2298
bgbh,31,8430
bgbf,35,6834
bgbg,39,8138
bgba,40,439
bgbi,47,3846
bgbj,49,2648
bgbb,52,8451
bgbd,56,9555
bgbc,59,4058
bgbe,77,4576
bgca,2,4501
bgce,5,4204
bgcf,11,110
bgcg,19,518
bgcd,37,7536
bgci,38,1537
bgcj,41,8440
bgcc,52,2451
bgch,59,1958
bgcb,99,3898
bgdg,29,3828
bgda,42,7141
bgdd,48,7847
bgdi,60,9459
bgdf,62,7161
bgdj,69,8868
bgdc,71,2170
bgdh,71,6170
bgde,76,6575
bgdb,81,2880
bgec,20,7319
bgej,22,9821
bgeg,24,9623
bgea,32,8731
bgeh,49,6648
bgeb,52,6251
bgee,59,2158
bgei,79,6678
bged,90,2789
bgef,97,1896
bgfd,1,8100
bgfg,11,8210
bgfc,20,3719
bgfb,32,7531
bgfi,35,6234
bgfe,68,5067
bgff,76,4275
bgfh,86,5585
bgfa,97,9296
bgfj,100,6099
bggf,7,1906
bggg,9,9708
bggj,20,5519
bgga,26,4025
bggb,28,9727
bggi,29,4428
bggd,48,2547
bggh,56,7755
bgge,76,7575
bggc,80,8979
bghe,1,2300
bghj,21,5220
bgha,24,6623
bghh,24,1923
bghf,30,3929
bghi,30,6929
bghg,43,8542
bghb,60,3159
bghc,71,1770
bghd,95,294
bgid,16,1815
bgif,19,7818
bgib,27,6226
bgie,27,4326
bgic,52,2751
bgii,56,9755
bgij,78,8677
bgih,89,8888
bgig,92,6091
bgia,97,8096
bgjc,5,8404
bgjd,20,319
bgjg,27,2226
bgjf,32,2331
bgjb,33,132
bgjh,40,8739
bgjj,55,6654
bgje,80,2679
bgji,87,86
bgja,89,4988
bhai,43,6742
bhae,57,3356
bhaa,60,4259
bhab,62,3061
bhag,63,2662
bhac,67,6166
bhaf,67,8466
bhad,82,2381
bhaj,93,9592
bhah,99,1898
bhbj,1,6500
bhbe,7,3006
bhbc,19,5818
bhba,20,7119
bhbd,23,6222
bhbb,39,4838
bhbh,50,5449
bhbi,85,5384
bhbg,94,393
bhbf,97,6496
bhcc,34,6633
bhce,45,7044
bhcj,53,7652
bhci,57,756
bhcf,65,5664
bhcg,67,7566
bhch,71,9270
bhcb,73,372
bhca,79,478
bhcd,83,8882
bhdi,21,2320
bhdf,23,422
bhde,49,3748
bhdj,56,6355
bhdg,62,3261
bhdh,64,2763
bhdc,67,7066
bhdb,68,1367
bhda,77,2276
bhdd,95,4794
bhef,4,6903
bhea,8,8707
bhec,46,7545
bhei,53,2352
bhej,58,2757
bheh,60,8759
bhee,67,8366
bheg,74,7373
bhed,78,877
bheb,92,5791
bhfg,10,3909
bhfe,18,4417
bhff,27,6526
bhfd,45,8244
bhfi,49,2148
bhfa,60,5259
bhfj,66,4665
bhfb,83,9182
bhfc,83,9482
bhfh,84,1983
bhgc,33,6032
bhgf,33,6132
bhgj,49,2148
bhgd,54,3053
bhge,72,5571
bhgg,76,3475
bhgb,77,776
bhgh,85,5184
bhga,88,5987
bhgi,96,8895
bhhb,3,7602
bhhh,5,2204
bhhi,17,1416
bhhd,37,5436
bhhg,41,2340
bhhj,45,1044
bhhf,58,2657
bhhe,80,8479
bhha,92,7891
bhhc,92,4291
bhig,23,7322
bhij,23,5822
bhic,28,227
bhib,29,3028
bhia,63,4962
bhie,73,1272
bhii,80,2979
bhih,82,5181
bhid,97,796
bhif,97,996
bhji,6,3705
bhjg,16,4715
bhjb,19,5318
bhjf,22,8521
bhjj,63,9962
bhje,73,8372
bhjd,83,8582
bhja,99,6198
bhjc,99,6598
bhjh,100,8199
biac,18,3917
biah,26,5725
biad,40,4639
biaa,48,347
biaf,49,8748
biag,49,3648
biai,54,953
biaj,66,5065
biae,86,3385
biab,97,1596
bibd,1,9700
bibf,18,5717
biba,22,3121
bibj,28,27
bibh,38,6737
bibe,64,3063
bibb,68,2267
bibc,94,8093
bibg,97,696
bibi,100,899
bicd,10,5509
bici,18,1917
bicf,19,3718
bicg,32,4031
bice,33,2032
bicc,47,5346
bicb,50,3449
bica,60,2559
bicj,89,4088
bich,100,3099
bide,9,9608
bidb,18,8617
bidf,23,5422
bidj,33,3032
bidi,48,1147
bidh,57,3256
bida,62,3061
bidd,79,6978
bidg,80,2079
bidc,86,5685
bief,15,4714
bied,19,9118
bieb,21,620
biee,22,321
biej,36,5735
bieg,37,4836
biei,52,1451
bieh,70,7369
biea,74,4673
biec,100,5299
bifh,3,9902
bifb,11,4010
bifg,14,2813
bifj,31,4730
bifc,37,5536
bifd,44,2743
bifi,68,667
biff,69,7568
bife,72,5871
bifa,98,7397
bigf,8,9307
bige,12,3411
bigi,17,8916
bigd,29,6028
bigj,50,8949
bigg,51,1450
bigb,82,81
bigh,91,5490
biga,92,3991
bigc,100,9699
bihe,9,2708
biha,23,8522
bihj,39,6338
bihf,43,6242
bihh,45,7544
bihi,65,9964
bihc,70,9569
bihd,74,173
bihg,88,4887
bihb,90,3589
biic,1,6700
biij,8,6107
biii,27,8826
biia,32,9631
biie,57,6456
biib,62,7361
biid,68,5167
biih,70,9269
biif,73,2572
biig,89,9088
bijf,1,9600
bijg,11,5710
bijb,18,2817
bijj,27,4626
biji,43,1442
bija,52,351
bijd,52,51
bijc,89,6188
bije,98,5197
bijh,100,2999
bjaf,29,3628
bjaj,29,428
bjaa,49,1948
bjag,65,464
bjab,66,9965
bjac,69,4568
bjad,71,7870
bjai,73,1172
bjah,79,1378
bjae,91,6490
bjbi,19,6218
bjbj,20,8519
bjbc,42,4141
bjbb,56,7155
bjbh,63,7762
bjba,69,4068
bjbd,70,769
bjbe,75,8674
bjbg,94,9693
bjbf,98,597
bjcd,11,6410
bjcg,11,6010
bjce,22,6621
bjcj,54,7453
bjca,71,3870
bjcb,71,6570
bjch,84,8683
bjcf,87,2886
bjci,87,5886
bjcc,90,7689
bjdg,11,4210
bjde,57,2056
bjdf,61,260
bjda,63,9662
bjdc,71,3770
bjdh,74,8873
bjdd,83,582
bjdj,83,5382
bjdb,87,4186
bjdi,91,7990
bjea,2,9301
bjei,27,5326
bjeb,60,2059
bjef,64,7563
bjej,64,2963
bjeh,74,8873
bjee,81,9180
bjec,90,8889
bjeg,93,392
bjed,96,9795
bjff,7,2506
bjfg,21,4320
bjfh,22,4321
bjfc,34,9533
bjfd,34,1433
bjfa,45,3744
bjfb,49,5548
bjfe,59,1958
bjfj,59,6558
bjfi,90,1189
bjgb,4,7203
bjga,27,8126
bjgi,27,8026
bjgc,45,744
bjgd,49,8248
bjgj,52,2851
bjgf,54,9153
bjgg,61,4860
bjge,86,7785
bjgh,96,1995
bjhj,13,8212
bjhd,19,2618
bjhe,23,7122
bjhb,28,7327
bjha,30,3729
bjhg,35,6534
bjhf,43,442
bjhc,63,1262
bjhh,68,3867
bjhi,68,5667
bjib,12,9411
bjid,16,2715
bjih,18,1517
bjig,22,5221
bjia,31,6830
bjii,44,2743
bjie,46,845
bjic,61,3760
bjij,63,2762
bjif,71,2070
bjjb,22,7221
bjjg,25,4324
bjjh,31,330
bjjj,51,2350
bjjf,52,7751
bjjc,67,9966
bjje,70,5469
bjjd,72,5171
bjja,76,8075
bjji,100,6099
caaf,5,9504
caab,29,9828
caac,31,6030
caaa,34,9533
caah,34,5333
caaj,57,3256
caai,72,3371
caag,90,7589
caad,96,795
caae,100,8799
cabc,20,9019
cabi,34,7733
cabh,42,841
caba,46,3545
cabb,54,6553
cabd,58,3657
cabf,65,9864
cabe,69,9268
cabj,76,1175
cabg,80,2079
caca,5,3604
cacb,9,5808
cace,33,7332
caci,49,548
cach,57,1656
cacf,67,3866
cacd,71,3570
cacj,73,3772
cacg,74,7673
cacc,97,8396
cada,8,4007
cadh,18,4817
cade,29,7228
cadd,38,37
cadi,38,437
cadg,42,9541
cadf,53,8752
cadc,54,9953
cadj,66,9265
cadb,82,81
caea,26,4425
caeb,35,334
caee,44,343
caed,45,3444
caeg,62,9661
caec,71,2170
caeh,75,8774
caei,85,4984
caef,92,7791
caej,95,7394
cafe,11,8510
cafh,37,2536
cafi,44,8543
cafd,47,8346
cafa,50,9949
cafc,56,9555
cafg,65,8564
cafj,65,5464
caff,88,6887
cafb,89,8588
cagb,3,8902
cagj,7,4506
cagd,14,2613
cagg,18,7717
cagf,26,9125
cagi,43,3942
cagc,46,5545
caga,61,2660
cagh,86,1185
cage,92,5291
cahj,1,8100
caha,3,6802
cahi,11,310
cahg,16,3115
cahh,25,7824
cahf,36,1535
cahc,41,4840
cahe,64,8163
cahb,68,8367
cahd,73,8972
caij,9,2908
caih,22,3521
caid,27,1126
caii,40,439
caic,41,3040
caif,52,1551
caie,58,4957
caib,60,259
caig,66,4365
caia,72,1571
cajj,2,301
cajg,8,7
caje,14,5713
cajf,55,3454
cajc,64,8163
cajd,83,882
cajh,83,9782
caja,86,8985
caji,92,991
cajb,100,3099
cbag,18,7017
cbae,19,3118
cbac,21,5020
cbai,61,7360
cbaj,80,3679
cbad,82,5481
cbaf,85,3184
cbah,86,2585
cbaa,90,4289
cbab,94,7793
cbbg,30,1629
cbbb,32,8931
cbbc,39,3938
cbbe,58,57
cbbj,69,2068
cbbi,70,8769
cbbh,75,774
cbbd,79,78
cbba,86,685
cbbf,97,8896
cbcg,5,8004
cbcc,20,1519
cbcf,33,7232
cbca,36,35
cbch,50,1349
cbcb,56,7755
cbci,68,3367
cbce,90,4989
cbcj,97,8996
cbcd,99,8198
cbdg,8,6207
cbdb,9,4008
cbdc,42,3141
cbda,51,1650
cbdh,59,2858
cbdf,60,6259
cbdj,68,3567
cbdd,72,6671
cbde,90,9489
cbdi,98,5197
cbeg,25,5724
cbei,36,6035
cbea,38,6537
cbeh,42,3941
cbec,52,8851
cbee,61,5960
cbef,61,5260
cbed,77,476
cbeb,83,5882
cbej,94,4493
cbfc,1,8600
cbfh,25,8624
cbfd,34,233
cbfa,62,2361
cbfg,66,7465
cbfe,69,4268
cbfb,71,6070
cbfj,85,7184
cbff,91,3590
cbfi,92,1291
cbgd,15,7114
cbgj,23,4922
cbgh,24,8523
cbgg,26,9725
cbgf,35,7034
cbgb,42,2941
cbge,65,5964
cbga,73,3972
cbgc,93,1192
cbgi,93,9892
cbhe,11,9610
cbhh,35,5334
cbha,44,8443
cbhg,55,2554
cbhc,58,7157
cbhi,64,9763
cbhf,70,9469
cbhb,83,2782
cbhj,90,8589
cbhd,95,7294
cbii,5,3904
cbie,10,8709
cbij,14,6013
cbig,23,4722
cbih,28,2527
cbic,60,4659
cbib,77,8476
cbia,80,6179
cbif,80,5279
cbid,81,4780
cbjd,5,904
cbjc,7,5306
cbja,12,9711
cbjf,24,7623
cbjj,35,534
cbje,43,1342
cbji,47,6146
cbjh,69,1068
cbjb,77,7876
cbjg,91,4290
ccai,13,4612
ccac,17,3316
ccaf,27,2926
ccaj,33,8732
ccae,36,8235
ccab,42,941
ccah,43,7142
ccag,70,8969
ccaa,91,5990
ccad,100,9499
ccbc,9,7208
ccbf,19,5918
ccbe,25,1924
ccbj,31,8630
ccba,32,5731
ccbd,44,6743
ccbi,46,8445
ccbh,47,6646
ccbg,75,8374
ccbb,93,792
cccf,2,4201
cccb,9,4508
ccca,12,9011
ccci,22,1621
ccch,55,6054
cccc,60,2859
ccce,65,1764
cccd,70,669
cccj,92,791
cccg,93,8292
ccdd,6,9905
ccdf,21,6320
ccdc,33,1732
ccdh,33,2432
ccdi,63,3462
ccde,64,3463
ccdb,65,3964
ccdg,85,9184
ccda,90,6589
ccdj,97,3796
cceh,16,7015
ccea,17,7516
cced,26,4725
ccec,41,940
ccee,41,8640
ccej,41,5440
cceb,46,5545
ccei,63,5862
ccef,65,2864
cceg,96,6995
ccfc,1,6300
ccfi,20,4119
ccfb,26,1225
ccfj,32,7031
ccfh,40,6539
ccfd,57,4856
ccfg,59,9058
ccff,66,8065
ccfe,96,1895
ccfa,98,1997
ccgj,2,7901
ccgh,3,2502
ccge,19,3318
ccgf,60,4459
ccgb,61,7060
ccgd,68,1767
ccga,83,3682
ccgg,88,8087
ccgi,92,6891
ccgc,96,995
cchg,8,2807
cchj,23,5022
cchf,40,8439
cchc,47,3446
ccha,51,2650
cchi,55,5454
cchb,61,760
cchh,81,2480
cche,86,5485
cchd,92,3591
ccib,4,3803
ccid,25,6924
ccif,47,846
ccie,61,8660
ccij,62,5461
ccih,71,4070
ccia,73,4272
ccii,87,7386
ccig,90,4989
ccic,100,2599
ccja,2,1101
ccjg,9,2908
ccjb,21,7420
ccjc,22,2521
ccjf,40,5839
ccjj,52,6151
ccjh,75,7274
ccje,88,9187
ccji,94,4693
ccjd,98,2097
cdac,12,6911
cdag,14,3413
cdaj,20,5219
cdai,29,1228
cdab,45,7344
cdah,47,6446
cdaf,49,8748
cdad,75,4974
cdaa,76,5175
cdae,88,7287
cdbi,5,8104
cdbj,5,5004
cdbh,19,118
cdba,21,7820
cdbd,21,420
cdbc,23,9022
cdbf,35,4034
cdbb,53,1852
cdbg,67,1266
cdbe,78,8777
cdce,8,4007
cdcf,13,1612
cdch,16,6915
cdcc,26,2425
cdci,40,5239
cdcd,54,4453
cdcb,59,5558
cdca,80,5579
cdcj,87,4986
cdcg,93,292
cddh,6,1505
cdda,19,9418
cddf,22,2321
cddd,31,6330
cddj,60,2659
cddb,67,6766
cddi,68,8767
cddg,79,5078
cddc,83,8682
cdde,93,8092
cdee,9,7008
cdej,43,6942
cded,52,8451
cdec,64,863
cdei,64,2463
cdeh,75,8274
cdea,77,3076
cdeg,86,2485
cdeb,89,6588
cdef,93,5992
cdfg,21,20
cdfi,27,6126
cdfa,32,9631
cdfh,41,9140
cdfb,43,8042
cdfc,53,8852
cdfd,57,2056
cdff,60,2859
cdfj,60,5259
cdfe,96,2495
cdgj,1,6600
cdge,27,8226
cdgi,29,4328
cdgb,45,5544
cdgh,58,9657
cdgd,61,9160
cdgf,71,6470
cdga,79,478
cdgc,79,8378
cdgg,82,1481
cdhb,5,7404
cdhd,32,9531
cdhj,40,4339
cdhh,42,8341
cdhf,49,6548
cdhe,56,5855
cdha,69,8668
cdhi,76,1175
cdhg,77,1876
cdhc,89,3188
cdib,7,806
cdii,22,6721
cdij,25,5824
cdif,30,1229
cdic,34,8733
cdia,36,1635
cdie,63,2862
cdih,83,2882
cdid,88,487
cdig,99,9698
cdje,12,2711
cdjc,21,7720
cdjj,23,22
cdji,57,1956
cdjd,73,2872
cdjh,93,4192
cdja,95,4494
cdjg,95,5694
cdjb,100,7199
cdjf,100,2299
ceae,8,6507
ceaj,9,4408
ceab,25,624
ceac,28,7427
ceai,28,4327
cead,34,333
ceag,34,3233
ceaf,35,9634
ceah,36,4735
ceaa,45,7144
cebe,2,2801
cebd,9,7808
cebj,11,2110
cebc,15,5214
cebf,29,4428
cebb,63,5962
cebi,64,3663
ceba,75,9074
cebg,90,5389
cebh,100,2499
cecj,4,3003
cecb,10,4509
ceci,17,8916
cech,28,9427
cecg,48,1047
cecc,62,5661
cecf,73,8372
ceca,76,4675
cece,82,7381
cecd,97,2396
cedg,16,9215
cedd,30,3229
cedf,39,2838
cedj,44,3543
cede,46,2745
ceda,51,9450
cedb,61,6060
cedi,75,7574
cedc,80,9979
cedh,80,5979
ceeb,1,3000
ceee,9,808
ceei,11,7510
ceeg,35,2734
ceeh,50,2549
ceej,50,2749
ceed,55,1954
ceec,58,5857
ceef,60,8659
ceea,88,387
cefa,12,1011
cefi,20,419
cefe,35,934
cefg,45,5044
cefc,59,7258
cefj,61,3960
cefd,73,6672
cefh,82,1981
cefb,87,2186
ceff,92,991
cegg,6,505
cegf,19,9118
cegj,32,4431
cega,37,1336
cege,51,9450
cegh,66,8665
cegd,68,7667
cegb,70,9869
cegc,74,6373
cegi,98,5097
cehd,19,4418
cehg,30,9429
cehh,30,9229
cehc,33,7432
cehb,38,1837
cehf,41,8240
cehe,44,143
ceha,61,8560
cehi,91,790
cehj,92,3291
ceib,2,1801
ceif,12,6411
ceie,27,4826
ceig,30,229
ceid,38,9237
ceii,45,4744
ceij,49,648
ceih,71,9870
ceic,78,5477
ceia,80,1979
cejh,6,605
cejd,9,2908
cejg,27,2026
ceji,37,1336
ceje,48,3747
cejc,70,6869
cejf,72,2671
cejj,77,3476
cejb,81,6080
ceja,84,183
cfaj,4,4203
cfae,20,7019
cfaa,37,5036
cfah,49,6448
cfab,50,6249
cfaf,61,8160
cfag,62,7061
cfac,66,1665
cfad,69,2468
cfai,90,7389
cfbi,6,3405
cfbe,7,8606
cfbg,33,4332
cfba,40,9739
cfbc,57,2356
cfbb,69,9368
cfbd,70,1569
cfbj,78,9077
cfbf,83,7182
cfbh,88,5187
cfcd,9,5408
cfcc,58,5157
cfcf,58,5257
cfci,63,5862
cfcj,68,5767
cfch,75,4874
cfcg,80,8079
cfca,88,2187
cfcb,89,3588
cfce,97,6496
cfdc,17,2016
cfdj,18,1917
cfdg,28,4527
cfdf,36,9035
cfdi,36,1835
cfda,51,8350
cfdd,68,6367
cfde,68,3367
cfdh,81,6780
cfdb,99,898
cfeg,23,522
cfeb,28,7927
cfej,28,3927
cfeh,29,3828
cfec,38,7637
cfed,40,3339
cfei,83,7782
cfea,84,983
cfef,96,2595
cfee,97,9496
cffa,6,2905
cffh,9,9808
cffd,16,4415
cfff,16,6715
cffi,42,7941
cffc,68,3867
cffb,70,9969
cffg,73,9672
cffe,78,5377
cffj,87,1886
cfgf,4,2503
cfge,12,9011
cfgj,16,4815
cfgh,40,3539
cfga,77,5576
cfgg,81,2980
cfgi,84,9283
cfgc,85,2784
cfgb,93,6292
cfgd,93,7592
cfha,9,1808
cfhb,19,6618
cfhj,24,9823
cfhh,33,6832
cfhg,42,2041
cfhd,46,9445
cfhe,59,9958
cfhi,72,8771
cfhf,91,8590
cfhc,95,9094
cfih,20,4819
cfib,29,8028
cfic,46,6145
cfig,46,4045
cfia,60,759
cfif,75,7874
cfid,79,978
cfii,84,7683
cfij,87,1986
cfie,96,8795
cfja,6,6705
cfjb,12,9611
cfjc,31,4630
cfji,34,3533
cfjj,34,333
cfjh,36,6535
cfjd,43,5842
cfjf,43,3642
cfje,56,3555
cfjg,98,4697
cgaa,4,7703
cgaf,10,6909
cgag,41,1740
cgab,42,5341
cgai,42,3741
cgac,52,6951
cgaj,64,6863
cgah,80,3179
cgae,87,4786
cgad,98,6797
cgbd,1,5500
cgbg,27,9726
cgbh,28,2227
cgbf,40,39
cgbb,53,852
cgba,56,9355
cgbi,59,4858
cgbj,62,3761
cgbe,83,8182
cgbc,92,4891
cgch,4,2103
cgce,7,7406
cgca,15,4214
cgci,16,9815
cgcf,29,6928
cgcg,39,8838
cgcb,65,1564
cgcj,72,2371
cgcc,73,3372
cgcd,97,5196
cgdg,2,9001
cgdf,4,5203
cgdb,19,7518
cgda,37,2436
cgdd,41,5740
cgdj,44,2743
cgdh,61,8760
cgdc,65,4064
cgde,69,668
cgdi,83,8382
cgeg,6,6905
cgei,10,6709
cgeh,17,9316
cgea,24,5623
cgeb,38,7737
cgec,48,9947
cgej,65,1764
cged,67,6866
cgef,83,4482
cgee,90,9589
cgfd,3,2802
cgfa,30,9429
cgff,39,3438
cgfi,42,5541
cgfh,63,7662
cgfe,73,2472
cgfb,76,7275
cgfc,81,9680
cgfg,83,6082
cgfj,98,5897
cgge,23,6422
cggh,24,5423
cggb,31,4330
cggi,49,5548
cggd,51,450
cggg,54,5653
cggc,69,9768
cgga,87,6386
cggf,89,6788
cggj,89,388
cghj,10,2009
cgha,19,4518
cghc,26,8125
cghi,36,9735
cghg,49,8948
cghd,67,4466
cghf,68,4067
cghb,72,1171
cghe,90,4389
cghh,96,1295
cgih,1,4400
cgia,12,9411
cgij,23,4422
cgii,24,2123
cgig,30,2529
cgic,38,5637
cgif,62,4461
cgib,65,9164
cgie,67,1966
cgid,92,9091
cgji,3,3302
cgjc,5,5104
cgjg,7,3206
cgje,13,5312
cgjh,18,7317
cgjd,19,6418
cgjf,27,1526
cgjj,55,8754
cgjb,62,4861
cgja,99,298
chag,3,2602
chaa,6,7705
chab,21,7820
chaj,38,2337
chae,39,8638
chah,39,3938
chai,62,1961
chaf,67,666
chac,78,6277
chad,84,2183
chbc,2,1501
chbe,16,6815
chbf,21,9820
chbi,21,4220
chbj,22,4521
chbb,25,7724
chbd,38,7937
chba,49,5948
chbh,97,5696
chbg,99,2398
chcg,7,5806
chcj,9,9108
chci,17,4716
chcd,28,7927
chch,47,6846
chcf,48,1047
chcb,71,870
chca,72,6471
chcc,84,9383
chce,89,7288
chda,1,5600
chdi,6,9505
chdh,12,9911
chdc,29,6928
chdg,45,2544
chde,58,957
chdj,58,857
chdf,68,5567
chdb,75,8774
chdd,78,1877
ched,2,101
cheb,6,1805
cheg,22,9921
cheh,41,2140
chee,43,9742
chea,49,2248
chef,50,1749
chec,83,8582
chej,95,494
chei,99,3798
chfi,4,8203
chfa,15,3014
chfc,17,7716
chfg,49,6148
chfd,50,8749
chfh,55,354
chff,58,1357
chfj,65,864
chfb,70,269
chfe,97,8196
chgg,11,8310
chgh,30,929
chge,34,2033
chgc,39,9638
chgf,48,6947
chgb,57,156
chgi,59,6858
chga,63,9462
chgj,68,4167
chgd,92,6391
chhi,9,4208
chhf,16,5715
chhg,23,4822
chhh,34,1833
chha,40,8139
chhb,59,5458
chhe,61,5560
chhj,73,4972
chhc,74,5973
chhd,74,3073
chig,6,4105
chie,24,2323
chih,24,4823
chid,49,2748
chij,61,8660
chib,75,3574
chia,80,8679
chif,91,9790
chic,94,1593
chii,97,6496
chje,3,8702
chjf,3,7202
chjh,13,7012
chjc,17,8816
chjb,60,5959
chjg,78,4977
chjd,79,1678
chji,84,4483
chja,88,5687
chjj,89,8188
ciad,5,3504
ciah,23,3222
ciac,47,3646
ciae,48,2047
ciaf,59,5558
ciag,73,5572
ciab,75,8974
ciaa,80,1179
ciaj,81,9780
ciai,93,7392
cibi,5,3204
cibc,7,9706
cibj,27,2426
cibf,30,2029
cibg,31,5930
cibb,72,6071
cibe,72,5171
cibh,77,9276
cibd,89,9788
ciba,95,8194
cicd,6,3105
cice,22,6921
cicc,38,4737
cicf,40,3439
cicj,44,1143
cici,52,451
cicg,60,6659
cica,90,4289
cicb,92,8891
cich,100,1899
cidc,18,117
cidf,18,8517
cida,40,6439
cidi,40,1739
cidg,45,5644
cidh,60,7059
cidb,84,7983
cidd,86,85
cide,88,1487
cidj,89,9388
cieh,8,4707
ciec,12,1811
ciee,26,2425
ciei,60,6259
cieg,79,1278
ciej,83,4482
cief,84,6983
cieb,86,6285
ciea,92,3191
cied,98,2897
cifb,1,6900
cife,7,6
cifh,18,3017
cifd,24,8223
cifc,27,9726
cifa,35,7134
cifi,51,1250
cifg,64,1663
cifj,67,8466
ciff,100,2999
cige,28,4127
cigd,31,630
cigf,38,7937
cigi,49,1348
cigc,50,6449
ciga,61,4160
cigh,72,9771
cigb,90,7689
cigj,91,3590
cigg,100,5499
cihg,6,4305
ciha,12,5511
cihj,18,6917
cihh,21,1420
cihd,23,7322
cihf,54,8653
cihi,61,3360
cihc,76,9875
cihe,90,3789
cihb,93,892
ciia,3,5902
ciic,18,3817
ciij,31,6230
ciih,34,6733
ciib,47,6846
ciie,71,5070
ciif,76,175
ciid,81,1980
ciig,81,4980
ciii,94,3193
cijb,6,3705
cijc,21,3920
cijg,39,5938
cijj,39,3638
cijf,48,8047
cijd,50,1649
ciji,71,4170
cijh,87,6186
cije,88,687
cija,100,5199
cjae,4,7003
cjag,6,8305
cjaj,18,8017
cjac,31,4530
cjad,53,9652
cjah,62,7661
cjaf,73,4672
cjaa,77,9776
cjab,82,9681
cjai,93,6092
cjbh,8,5307
cjbe,28,327
cjba,31,930
cjbf,35,9934
cjbd,48,4747
cjbc,65,4864
cjbi,68,6667
cjbj,69,4468
cjbg,76,1275
cjbb,95,1994
cjch,10,8509
cjcb,19,8218
cjce,20,6219
cjcj,27,4026
cjca,38,1537
cjci,48,5047
cjcg,57,9856
cjcd,58,5457
cjcf,62,8861
cjcc,74,8173
cjdg,3,7702
cjdc,8,3707
cjdd,31,3030
cjdh,38,1837
cjdj,47,146
cjda,49,2148
cjdf,64,7063
cjdb,77,1176
cjdi,77,1076
cjde,81,7180
cjee,6,3105
cjeb,7,2006
cjed,19,4718
cjef,21,8820
cjei,28,4127
cjeg,53,4652
cjea,55,9854
cjej,72,7671
cjeh,81,4380
cjec,94,8493
cjfa,1,5200
cjfh,31,7330
cjfc,43,2242
cjff,62,8461
cjfb,65,5664
cjfi,72,6971
cjfd,75,3374
cjfe,75,7474
cjfj,87,9986
cjfg,88,8587
cjge,2,8501
cjga,10,7709
cjgf,43,8342
cjgh,57,2556
cjgj,60,2259
cjgc,63,1162
cjgd,69,7768
cjgb,72,5471
cjgi,80,179
cjgg,84,1183
cjha,3,2702
cjhi,4,8103
cjhe,5,1104
cjhh,10,2109
cjhg,16,15
cjhf,24,3723
cjhc,66,4265
cjhb,87,6386
cjhj,95,494
cjhd,96,1195
cjij,8,3807
cjii,16,7315
cjid,23,2022
cjie,31,3030
cjig,37,6836
cjib,57,9656
cjic,60,6159
cjih,70,7969
cjia,81,9780
cjif,86,9985
cjja,8,4307
cjjh,29,328
cjjc,31,5630
cjji,40,3039
cjje,46,9145
cjjg,65,164
cjjd,71,5470
cjjb,77,1376
cjjf,84,483
cjjj,97,6696
daad,6,3205
daaj,37,7736
daae,42,9641
daai,48,2647
daah,58,9657
daag,81,3280
daac,83,3082
daaf,87,4186
daaa,89,2588
daab,95,2094
dabe,3,802
dabj,16,6315
dabi,44,4743
dabg,48,2647
daba,52,151
dabd,63,2662
dabf,75,6774
dabb,81,8780
dabh,91,3990
dabc,93,7392
daci,18,3517
dacf,37,6836
dach,38,1037
daca,50,4149
dacb,51,9050
dacj,55,9654
dacg,64,263
dace,73,872
dacd,80,9779
dacc,92,7691
dadg,6,7705
dadh,44,8943
dadc,49,1748
dadj,54,353
dadb,58,2457
dade,63,5662
dadd,68,7167
dada,86,4085
dadf,91,1390
dadi,100,7399
daeb,3,3902
daei,31,6630
daec,34,9133
daej,41,1940
daeh,65,5564
daee,66,6565
daed,72,4071
daea,80,6679
daef,88,6287
daeg,98,7197
dafi,5,5604
dafg,12,9111
daff,16,8215
dafd,24,5923
dafa,32,8231
dafc,43,7342
dafe,60,559
dafh,75,7174
dafb,80,779
dafj,81,8980
dage,9,3208
dagj,23,6422
daga,29,6828
dagd,30,4929
dagc,38,1437
dagf,53,3452
dagh,66,7265
dagg,72,2671
dagb,90,9689
dagi,96,2395
dahd,4,3103
dahc,25,324
dahj,26,8725
dahb,27,5426
dahf,42,3241
dahg,44,5743
dahh,47,3046
dahe,50,5849
dahi,59,5158
daha,71,3970
daic,5,9504
daif,16,6415
daih,29,1128
daia,39,1338
daij,52,8851
daie,65,5664
daid,81,8680
daib,90,3389
daii,90,3589
daig,96,6895
daja,9,108
dajc,41,8540
dajj,46,3745
dajf,49,1748
dajg,51,1350
daje,52,8051
daji,67,5366
dajb,71,6770
dajh,75,7074
dajd,99,7898
dbai,23,7122
dbac,24,5523
dbaf,25,7724
dbah,36,4535
dbab,37,9336
dbae,41,2440
dbag,67,9766
dbad,73,172
