bfhe,27,1626
bfhf,1,5900
bfhg,8,7307
bfhh,56,6355
bfhi,15,6614
bfhj,42,8141
bfia,64,9763
bfib,98,1497
bfic,65,2764
bfid,74,9773
bfie,25,6424
bfif,83,8582
bfig,54,3853
bfih,13,7012
bfii,59,8158
bfij,72,6071
bfja,1,3700
bfjb,4,9803
bfjc,84,6683
bfjd,55,3954
bfje,8,1307
bfjf,83,2982
bfjg,55,7754
bfjh,27,1426
bfji,71,1570
bfjj,84,5183
bgaa,92,4991
bgab,31,3730
bgac,55,4354
bgad,44,7343
bgae,40,8639
bgaf,81,5980
bgag,96,9595
bgah,99,2298
bgai,89,8688
bgaj,10,6209
bgba,40,439
bgbb,52,8451
bgbc,59,4058
bgbd,56,9555
bgbe,77,4576
bgbf,35,6834
bgbg,39,8138
bgbh,31,8430
bgbi,47,3846
bgbj,49,2648
bgca,2,4501
bgcb,99,3898
bgcc,52,2451
bgcd,37,7536
bgce,5,4204
bgcf,11,110
bgcg,19,518
bgch,59,1958
bgci,38,1537
bgcj,41,8440
bgda,42,7141
bgdb,81,2880
bgdc,71,2170
bgdd,48,7847
bgde,76,6575
bgdf,62,7161
bgdg,29,3828
bgdh,71,6170
bgdi,60,9459
bgdj,69,8868
bgea,32,8731
bgeb,52,6251
bgec,20,7319
bged,90,2789
bgee,59,2158
bgef,97,1896
bgeg,24,9623
bgeh,49,6648
bgei,79,6678
bgej,22,9821
bgfa,97,9296
bgfb,32,7531
bgfc,20,3719
bgfd,1,8100
bgfe,68,5067
bgff,76,4275
bgfg,11,8210
bgfh,86,5585
bgfi,35,6234
bgfj,100,6099
bgga,26,4025
bggb,28,9727
bggc,80,8979
bggd,48,2547
bgge,76,7575
bggf,7,1906
bggg,9,9708
bggh,56,7755
bggi,29,4428
bggj,20,5519
bgha,24,6623
bghb,60,3159
bghc,71,1770
bghd,95,294
bghe,1,2300
bghf,30,3929
bghg,43,8542
bghh,24,1923
bghi,30,6929
bghj,21,5220
bgia,97,8096
bgib,27,6226
bgic,52,2751
bgid,16,1815
bgie,27,4326
bgif,19,7818
bgig,92,6091
bgih,89,8888
bgii,56,9755
bgij,78,8677
bgja,89,4988
bgjb,33,132
bgjc,5,8404
bgjd,20,319
bgje,80,2679
bgjf,32,2331
bgjg,27,2226
bgjh,40,8739
bgji,87,86
bgjj,55,6654
bhaa,60,4259
bhab,62,3061
bhac,67,6166
bhad,82,2381
bhae,57,3356
bhaf,67,8466
bhag,63,2662
bhah,99,1898
bhai,43,6742
bhaj,93,9592
bhba,20,7119
bhbb,39,4838
bhbc,19,5818
bhbd,23,6222
bhbe,7,3006
bhbf,97,6496
bhbg,94,393
bhbh,50,5449
bhbi,85,5384
bhbj,1,6500
bhca,79,478
bhcb,73,372
bhcc,34,6633
bhcd,83,8882
bhce,45,7044
bhcf,65,5664
bhcg,67,7566
bhch,71,9270
bhci,57,756
bhcj,53,7652
bhda,77,2276
bhdb,68,1367
bhdc,67,7066
bhdd,95,4794
bhde,49,3748
bhdf,23,422
bhdg,62,3261
bhdh,64,2763
bhdi,21,2320
bhdj,56,6355
bhea,8,8707
bheb,92,5791
bhec,46,7545
bhed,78,877
bhee,67,8366
bhef,4,6903
bheg,74,7373
bheh,60,8759
bhei,53,2352
bhej,58,2757
bhfa,60,5259
bhfb,83,9182
bhfc,83,9482
bhfd,45,8244
bhfe,18,4417
bhff,27,6526
bhfg,10,3909
bhfh,84,1983
bhfi,49,2148
bhfj,66,4665
bhga,88,5987
bhgb,77,776
bhgc,33,6032
bhgd,54,3053
bhge,72,5571
bhgf,33,6132
bhgg,76,3475
bhgh,85,5184
bhgi,96,8895
bhgj,49,2148
bhha,92,7891
bhhb,3,7602
bhhc,92,4291
bhhd,37,5436
bhhe,80,8479
bhhf,58,2657
bhhg,41,2340
bhhh,5,2204
bhhi,17,1416
bhhj,45,1044
bhia,63,4962
bhib,29,3028
bhic,28,227
bhid,97,796
bhie,73,1272
bhif,97,996
bhig,23,7322
bhih,82,5181
bhii,80,2979
bhij,23,5822
bhja,99,6198
bhjb,19,5318
bhjc,99,6598
bhjd,83,8582
bhje,73,8372
bhjf,22,8521
bhjg,16,4715
bhjh,100,8199
bhji,6,3705
bhjj,63,9962
biaa,48,347
biab,97,1596
biac,18,3917
biad,40,4639
biae,86,3385
biaf,49,8748
biag,49,3648
biah,26,5725
biai,54,953
biaj,66,5065
biba,22,3121
bibb,68,2267
bibc,94,8093
bibd,1,9700
bibe,64,3063
bibf,18,5717
bibg,97,696
bibh,38,6737
bibi,100,899
bibj,28,27
bica,60,2559
bicb,50,3449
bicc,47,5346
bicd,10,5509
bice,33,2032
bicf,19,3718
bicg,32,4031
bich,100,3099
bici,18,1917
bicj,89,4088
bida,62,3061
bidb,18,8617
bidc,86,5685
bidd,79,6978
bide,9,9608
bidf,23,5422
bidg,80,2079
bidh,57,3256
bidi,48,1147
bidj,33,3032
biea,74,4673
bieb,21,620
biec,100,5299
bied,19,9118
biee,22,321
bief,15,4714
bieg,37,4836
bieh,70,7369
biei,52,1451
biej,36,5735
bifa,98,7397
bifb,11,4010
bifc,37,5536
bifd,44,2743
bife,72,5871
biff,69,7568
bifg,14,2813
bifh,3,9902
bifi,68,667
bifj,31,4730
biga,92,3991
bigb,82,81
bigc,100,9699
bigd,29,6028
bige,12,3411
bigf,8,9307
bigg,51,1450
bigh,91,5490
bigi,17,8916
bigj,50,8949
biha,23,8522
bihb,90,3589
bihc,70,9569
bihd,74,173
bihe,9,2708
bihf,43,6242
bihg,88,4887
bihh,45,7544
bihi,65,9964
bihj,39,6338
biia,32,9631
biib,62,7361
biic,1,6700
biid,68,5167
biie,57,6456
biif,73,2572
biig,89,9088
biih,70,9269
biii,27,8826
biij,8,6107
bija,52,351
bijb,18,2817
bijc,89,6188
bijd,52,51
bije,98,5197
bijf,1,9600
bijg,11,5710
bijh,100,2999
biji,43,1442
bijj,27,4626
bjaa,49,1948
bjab,66,9965
bjac,69,4568
bjad,71,7870
bjae,91,6490
bjaf,29,3628
bjag,65,464
bjah,79,1378
bjai,73,1172
bjaj,29,428
bjba,69,4068
bjbb,56,7155
bjbc,42,4141
bjbd,70,769
bjbe,75,8674
bjbf,98,597
bjbg,94,9693
bjbh,63,7762
bjbi,19,6218
bjbj,20,8519
bjca,71,3870
bjcb,71,6570
bjcc,90,7689
bjcd,11,6410
bjce,22,6621
bjcf,87,2886
bjcg,11,6010
bjch,84,8683
bjci,87,5886
bjcj,54,7453
bjda,63,9662
bjdb,87,4186
bjdc,71,3770
bjdd,83,582
bjde,57,2056
bjdf,61,260
bjdg,11,4210
bjdh,74,8873
bjdi,91,7990
bjdj,83,5382
bjea,2,9301
bjeb,60,2059
bjec,90,8889
bjed,96,9795
bjee,81,9180
bjef,64,7563
bjeg,93,392
bjeh,74,8873
bjei,27,5326
bjej,64,2963
bjfa,45,3744
bjfb,49,5548
bjfc,34,9533
bjfd,34,1433
bjfe,59,1958
bjff,7,2506
bjfg,21,4320
bjfh,22,4321
bjfi,90,1189
bjfj,59,6558
bjga,27,8126
bjgb,4,7203
bjgc,45,744
bjgd,49,8248
bjge,86,7785
bjgf,54,9153
bjgg,61,4860
bjgh,96,1995
bjgi,27,8026
bjgj,52,2851
bjha,30,3729
bjhb,28,7327
bjhc,63,1262
bjhd,19,2618
bjhe,23,7122
bjhf,43,442
bjhg,35,6534
bjhh,68,3867
bjhi,68,5667
bjhj,13,8212
bjia,31,6830
bjib,12,9411
bjic,61,3760
bjid,16,2715
bjie,46,845
bjif,71,2070
bjig,22,5221
bjih,18,1517
bjii,44,2743
bjij,63,2762
bjja,76,8075
bjjb,22,7221
bjjc,67,9966
bjjd,72,5171
bjje,70,5469
bjjf,52,7751
bjjg,25,4324
bjjh,31,330
bjji,100,6099
bjjj,51,2350
caaa,34,9533
caab,29,9828
caac,31,6030
caad,96,795
caae,100,8799
caaf,5,9504
caag,90,7589
caah,34,5333
caai,72,3371
caaj,57,3256
caba,46,3545
cabb,54,6553
cabc,20,9019
cabd,58,3657
cabe,69,9268
cabf,65,9864
cabg,80,2079
cabh,42,841
cabi,34,7733
cabj,76,1175
caca,5,3604
cacb,9,5808
cacc,97,8396
cacd,71,3570
cace,33,7332
cacf,67,3866
cacg,74,7673
cach,57,1656
caci,49,548
cacj,73,3772
cada,8,4007
cadb,82,81
cadc,54,9953
cadd,38,37
cade,29,7228
cadf,53,8752
cadg,42,9541
cadh,18,4817
cadi,38,437
cadj,66,9265
caea,26,4425
caeb,35,334
caec,71,2170
caed,45,3444
caee,44,343
caef,92,7791
caeg,62,9661
caeh,75,8774
caei,85,4984
caej,95,7394
cafa,50,9949
cafb,89,8588
cafc,56,9555
cafd,47,8346
cafe,11,8510
caff,88,6887
cafg,65,8564
cafh,37,2536
cafi,44,8543
cafj,65,5464
caga,61,2660
cagb,3,8902
cagc,46,5545
cagd,14,2613
cage,92,5291
cagf,26,9125
cagg,18,7717
cagh,86,1185
cagi,43,3942
cagj,7,4506
caha,3,6802
cahb,68,8367
cahc,41,4840
cahd,73,8972
cahe,64,8163
cahf,36,1535
cahg,16,3115
cahh,25,7824
cahi,11,310
cahj,1,8100
caia,72,1571
caib,60,259
caic,41,3040
caid,27,1126
caie,58,4957
caif,52,1551
caig,66,4365
caih,22,3521
caii,40,439
caij,9,2908
caja,86,8985
cajb,100,3099
cajc,64,8163
cajd,83,882
caje,14,5713
cajf,55,3454
cajg,8,7
cajh,83,9782
caji,92,991
cajj,2,301
cbaa,90,4289
cbab,94,7793
cbac,21,5020
cbad,82,5481
cbae,19,3118
cbaf,85,3184
cbag,18,7017
cbah,86,2585
cbai,61,7360
cbaj,80,3679
cbba,86,685
cbbb,32,8931
cbbc,39,3938
cbbd,79,78
cbbe,58,57
cbbf,97,8896
cbbg,30,1629
cbbh,75,774
cbbi,70,8769
cbbj,69,2068
cbca,36,35
cbcb,56,7755
cbcc,20,1519
cbcd,99,8198
cbce,90,4989
cbcf,33,7232
cbcg,5,8004
cbch,50,1349
cbci,68,3367
cbcj,97,8996
cbda,51,1650
cbdb,9,4008
cbdc,42,3141
cbdd,72,6671
cbde,90,9489
cbdf,60,6259
cbdg,8,6207
cbdh,59,2858
cbdi,98,5197
cbdj,68,3567
cbea,38,6537
cbeb,83,5882
cbec,52,8851
cbed,77,476
cbee,61,5960
cbef,61,5260
cbeg,25,5724
cbeh,42,3941
cbei,36,6035
cbej,94,4493
cbfa,62,2361
cbfb,71,6070
cbfc,1,8600
cbfd,34,233
cbfe,69,4268
cbff,91,3590
cbfg,66,7465
cbfh,25,8624
cbfi,92,1291
cbfj,85,7184
cbga,73,3972
cbgb,42,2941
cbgc,93,1192
cbgd,15,7114
cbge,65,5964
cbgf,35,7034
cbgg,26,9725
cbgh,24,8523
cbgi,93,9892
cbgj,23,4922
cbha,44,8443
cbhb,83,2782
cbhc,58,7157
cbhd,95,7294
cbhe,11,9610
cbhf,70,9469
cbhg,55,2554
cbhh,35,5334
cbhi,64,9763
cbhj,90,8589
cbia,80,6179
cbib,77,8476
cbic,60,4659
cbid,81,4780
cbie,10,8709
cbif,80,5279
cbig,23,4722
cbih,28,2527
cbii,5,3904
cbij,14,6013
cbja,12,9711
cbjb,77,7876
cbjc,7,5306
cbjd,5,904
cbje,43,1342
cbjf,24,7623
cbjg,91,4290
cbjh,69,1068
cbji,47,6146
cbjj,35,534
ccaa,91,5990
ccab,42,941
ccac,17,3316
ccad,100,9499
ccae,36,8235
ccaf,27,2926
ccag,70,8969
ccah,43,7142
ccai,13,4612
ccaj,33,8732
ccba,32,5731
ccbb,93,792
ccbc,9,7208
ccbd,44,6743
ccbe,25,1924
ccbf,19,5918
ccbg,75,8374
ccbh,47,6646
ccbi,46,8445
ccbj,31,8630
ccca,12,9011
cccb,9,4508
cccc,60,2859
cccd,70,669
ccce,65,1764
cccf,2,4201
cccg,93,8292
ccch,55,6054
ccci,22,1621
cccj,92,791
ccda,90,6589
ccdb,65,3964
ccdc,33,1732
ccdd,6,9905
ccde,64,3463
ccdf,21,6320
ccdg,85,9184
ccdh,33,2432
ccdi,63,3462
ccdj,97,3796
ccea,17,7516
cceb,46,5545
ccec,41,940
cced,26,4725
ccee,41,8640
ccef,65,2864
cceg,96,6995
cceh,16,7015
ccei,63,5862
ccej,41,5440
ccfa,98,1997
ccfb,26,1225
ccfc,1,6300
ccfd,57,4856
ccfe,96,1895
ccff,66,8065
ccfg,59,9058
ccfh,40,6539
ccfi,20,4119
ccfj,32,7031
ccga,83,3682
ccgb,61,7060
ccgc,96,995
ccgd,68,1767
ccge,19,3318
ccgf,60,4459
ccgg,88,8087
ccgh,3,2502
ccgi,92,6891
ccgj,2,7901
ccha,51,2650
cchb,61,760
cchc,47,3446
cchd,92,3591
cche,86,5485
cchf,40,8439
cchg,8,2807
cchh,81,2480
cchi,55,5454
cchj,23,5022
ccia,73,4272
ccib,4,3803
ccic,100,2599
ccid,25,6924
ccie,61,8660
ccif,47,846
ccig,90,4989
ccih,71,4070
ccii,87,7386
ccij,62,5461
ccja,2,1101
ccjb,21,7420
ccjc,22,2521
ccjd,98,2097
ccje,88,9187
ccjf,40,5839
ccjg,9,2908
ccjh,75,7274
ccji,94,4693
ccjj,52,6151
cdaa,76,5175
cdab,45,7344
cdac,12,6911
cdad,75,4974
cdae,88,7287
cdaf,49,8748
cdag,14,3413
cdah,47,6446
cdai,29,1228
cdaj,20,5219
cdba,21,7820
cdbb,53,1852
cdbc,23,9022
cdbd,21,420
cdbe,78,8777
cdbf,35,4034
cdbg,67,1266
cdbh,19,118
cdbi,5,8104
cdbj,5,5004
cdca,80,5579
cdcb,59,5558
cdcc,26,2425
cdcd,54,4453
cdce,8,4007
cdcf,13,1612
cdcg,93,292
cdch,16,6915
cdci,40,5239
cdcj,87,4986
cdda,19,9418
cddb,67,6766
cddc,83,8682
cddd,31,6330
cdde,93,8092
cddf,22,2321
cddg,79,5078
cddh,6,1505
cddi,68,8767
cddj,60,2659
cdea,77,3076
cdeb,89,6588
cdec,64,863
cded,52,8451
cdee,9,7008
cdef,93,5992
cdeg,86,2485
cdeh,75,8274
cdei,64,2463
cdej,43,6942
cdfa,32,9631
cdfb,43,8042
cdfc,53,8852
cdfd,57,2056
cdfe,96,2495
cdff,60,2859
cdfg,21,20
cdfh,41,9140
cdfi,27,6126
cdfj,60,5259
cdga,79,478
cdgb,45,5544
cdgc,79,8378
cdgd,61,9160
cdge,27,8226
cdgf,71,6470
cdgg,82,1481
cdgh,58,9657
cdgi,29,4328
cdgj,1,6600
cdha,69,8668
cdhb,5,7404
cdhc,89,3188
cdhd,32,9531
cdhe,56,5855
cdhf,49,6548
cdhg,77,1876
cdhh,42,8341
cdhi,76,1175
cdhj,40,4339
cdia,36,1635
cdib,7,806
cdic,34,8733
cdid,88,487
cdie,63,2862
cdif,30,1229
cdig,99,9698
cdih,83,2882
cdii,22,6721
cdij,25,5824
cdja,95,4494
cdjb,100,7199
cdjc,21,7720
cdjd,73,2872
cdje,12,2711
cdjf,100,2299
cdjg,95,5694
cdjh,93,4192
cdji,57,1956
cdjj,23,22
ceaa,45,7144
ceab,25,624
ceac,28,7427
cead,34,333
ceae,8,6507
ceaf,35,9634
ceag,34,3233
ceah,36,4735
ceai,28,4327
ceaj,9,4408
ceba,75,9074
cebb,63,5962
cebc,15,5214
cebd,9,7808
cebe,2,2801
cebf,29,4428
cebg,90,5389
cebh,100,2499
cebi,64,3663
cebj,11,2110
ceca,76,4675
cecb,10,4509
cecc,62,5661
cecd,97,2396
cece,82,7381
cecf,73,8372
cecg,48,1047
cech,28,9427
ceci,17,8916
cecj,4,3003
ceda,51,9450
cedb,61,6060
cedc,80,9979
cedd,30,3229
cede,46,2745
cedf,39,2838
cedg,16,9215
cedh,80,5979
cedi,75,7574
cedj,44,3543
ceea,88,387
ceeb,1,3000
ceec,58,5857
ceed,55,1954
ceee,9,808
ceef,60,8659
ceeg,35,2734
ceeh,50,2549
ceei,11,7510
ceej,50,2749
cefa,12,1011
cefb,87,2186
cefc,59,7258
cefd,73,6672
cefe,35,934
ceff,92,991
cefg,45,5044
cefh,82,1981
cefi,20,419
cefj,61,3960
cega,37,1336
cegb,70,9869
cegc,74,6373
cegd,68,7667
cege,51,9450
cegf,19,9118
cegg,6,505
cegh,66,8665
cegi,98,5097
cegj,32,4431
ceha,61,8560
cehb,38,1837
cehc,33,7432
cehd,19,4418
cehe,44,143
cehf,41,8240
cehg,30,9429
cehh,30,9229
cehi,91,790
cehj,92,3291
ceia,80,1979
ceib,2,1801
ceic,78,5477
ceid,38,9237
ceie,27,4826
ceif,12,6411
ceig,30,229
ceih,71,9870
ceii,45,4744
ceij,49,648
ceja,84,183
cejb,81,6080
cejc,70,6869
cejd,9,2908
ceje,48,3747
cejf,72,2671
cejg,27,2026
cejh,6,605
ceji,37,1336
cejj,77,3476
cfaa,37,5036
cfab,50,6249
cfac,66,1665
cfad,69,2468
cfae,20,7019
cfaf,61,8160
cfag,62,7061
cfah,49,6448
cfai,90,7389
cfaj,4,4203
cfba,40,9739
cfbb,69,9368
cfbc,57,2356
cfbd,70,1569
cfbe,7,8606
cfbf,83,7182
cfbg,33,4332
cfbh,88,5187
cfbi,6,3405
cfbj,78,9077
cfca,88,2187
cfcb,89,3588
cfcc,58,5157
cfcd,9,5408
cfce,97,6496
cfcf,58,5257
cfcg,80,8079
cfch,75,4874
cfci,63,5862
cfcj,68,5767
cfda,51,8350
cfdb,99,898
cfdc,17,2016
cfdd,68,6367
cfde,68,3367
cfdf,36,9035
cfdg,28,4527
cfdh,81,6780
cfdi,36,1835
cfdj,18,1917
cfea,84,983
cfeb,28,7927
cfec,38,7637
cfed,40,3339
cfee,97,9496
cfef,96,2595
cfeg,23,522
cfeh,29,3828
cfei,83,7782
cfej,28,3927
cffa,6,2905
cffb,70,9969
cffc,68,3867
cffd,16,4415
cffe,78,5377
cfff,16,6715
cffg,73,9672
cffh,9,9808
cffi,42,7941
cffj,87,1886
cfga,77,5576
cfgb,93,6292
cfgc,85,2784
cfgd,93,7592
cfge,12,9011
cfgf,4,2503
cfgg,81,2980
cfgh,40,3539
cfgi,84,9283
cfgj,16,4815
cfha,9,1808
cfhb,19,6618
cfhc,95,9094
cfhd,46,9445
cfhe,59,9958
cfhf,91,8590
cfhg,42,2041
cfhh,33,6832
cfhi,72,8771
cfhj,24,9823
cfia,60,759
cfib,29,8028
cfic,46,6145
cfid,79,978
cfie,96,8795
cfif,75,7874
cfig,46,4045
cfih,20,4819
cfii,84,7683
cfij,87,1986
cfja,6,6705
cfjb,12,9611
cfjc,31,4630
cfjd,43,5842
cfje,56,3555
cfjf,43,3642
cfjg,98,4697
cfjh,36,6535
cfji,34,3533
cfjj,34,333
cgaa,4,7703
cgab,42,5341
cgac,52,6951
cgad,98,6797
cgae,87,4786
cgaf,10,6909
cgag,41,1740
cgah,80,3179
cgai,42,3741
cgaj,64,6863
cgba,56,9355
cgbb,53,852
cgbc,92,4891
cgbd,1,5500
cgbe,83,8182
cgbf,40,39
cgbg,27,9726
cgbh,28,2227
cgbi,59,4858
cgbj,62,3761
cgca,15,4214
cgcb,65,1564
cgcc,73,3372
cgcd,97,5196
cgce,7,7406
cgcf,29,6928
cgcg,39,8838
cgch,4,2103
cgci,16,9815
cgcj,72,2371
cgda,37,2436
cgdb,19,7518
cgdc,65,4064
cgdd,41,5740
cgde,69,668
cgdf,4,5203
cgdg,2,9001
cgdh,61,8760
cgdi,83,8382
cgdj,44,2743
cgea,24,5623
cgeb,38,7737
cgec,48,9947
cged,67,6866
cgee,90,9589
cgef,83,4482
cgeg,6,6905
cgeh,17,9316
cgei,10,6709
cgej,65,1764
cgfa,30,9429
cgfb,76,7275
cgfc,81,9680
cgfd,3,2802
cgfe,73,2472
cgff,39,3438
cgfg,83,6082
cgfh,63,7662
cgfi,42,5541
cgfj,98,5897
cgga,87,6386
cggb,31,4330
cggc,69,9768
cggd,51,450
cgge,23,6422
cggf,89,6788
cggg,54,5653
cggh,24,5423
cggi,49,5548
cggj,89,388
cgha,19,4518
cghb,72,1171
cghc,26,8125
cghd,67,4466
cghe,90,4389
cghf,68,4067
cghg,49,8948
cghh,96,1295
cghi,36,9735
cghj,10,2009
cgia,12,9411
cgib,65,9164
cgic,38,5637
cgid,92,9091
cgie,67,1966
cgif,62,4461
cgig,30,2529
cgih,1,4400
cgii,24,2123
cgij,23,4422
cgja,99,298
cgjb,62,4861
cgjc,5,5104
cgjd,19,6418
cgje,13,5312
cgjf,27,1526
cgjg,7,3206
cgjh,18,7317
cgji,3,3302
cgjj,55,8754
chaa,6,7705
chab,21,7820
chac,78,6277
chad,84,2183
chae,39,8638
chaf,67,666
chag,3,2602
chah,39,3938
chai,62,1961
chaj,38,2337
chba,49,5948
chbb,25,7724
chbc,2,1501
chbd,38,7937
chbe,16,6815
chbf,21,9820
chbg,99,2398
chbh,97,5696
chbi,21,4220
chbj,22,4521
chca,72,6471
chcb,71,870
chcc,84,9383
chcd,28,7927
chce,89,7288
chcf,48,1047
chcg,7,5806
chch,47,6846
chci,17,4716
chcj,9,9108
chda,1,5600
chdb,75,8774
chdc,29,6928
chdd,78,1877
chde,58,957
chdf,68,5567
chdg,45,2544
chdh,12,9911
chdi,6,9505
chdj,58,857
chea,49,2248
cheb,6,1805
chec,83,8582
ched,2,101
chee,43,9742
chef,50,1749
cheg,22,9921
cheh,41,2140
chei,99,3798
chej,95,494
chfa,15,3014
chfb,70,269
chfc,17,7716
chfd,50,8749
chfe,97,8196
chff,58,1357
chfg,49,6148
chfh,55,354
chfi,4,8203
chfj,65,864
chga,63,9462
chgb,57,156
chgc,39,9638
chgd,92,6391
chge,34,2033
chgf,48,6947
chgg,11,8310
chgh,30,929
chgi,59,6858
chgj,68,4167
chha,40,8139
chhb,59,5458
chhc,74,5973
chhd,74,3073
chhe,61,5560
chhf,16,5715
chhg,23,4822
chhh,34,1833
chhi,9,4208
chhj,73,4972
chia,80,8679
chib,75,3574
chic,94,1593
chid,49,2748
chie,24,2323
chif,91,9790
chig,6,4105
chih,24,4823
chii,97,6496
chij,61,8660
chja,88,5687
chjb,60,5959
chjc,17,8816
chjd,79,1678
chje,3,8702
chjf,3,7202
chjg,78,4977
chjh,13,7012
chji,84,4483
chjj,89,8188
ciaa,80,1179
ciab,75,8974
ciac,47,3646
ciad,5,3504
ciae,48,2047
ciaf,59,5558
ciag,73,5572
ciah,23,3222
ciai,93,7392
ciaj,81,9780
ciba,95,8194
cibb,72,6071
cibc,7,9706
cibd,89,9788
cibe,72,5171
cibf,30,2029
cibg,31,5930
cibh,77,9276
cibi,5,3204
cibj,27,2426
cica,90,4289
cicb,92,8891
cicc,38,4737
cicd,6,3105
cice,22,6921
cicf,40,3439
cicg,60,6659
cich,100,1899
cici,52,451
cicj,44,1143
cida,40,6439
cidb,84,7983
cidc,18,117
cidd,86,85
cide,88,1487
cidf,18,8517
cidg,45,5644
cidh,60,7059
cidi,40,1739
cidj,89,9388
ciea,92,3191
cieb,86,6285
ciec,12,1811
cied,98,2897
ciee,26,2425
cief,84,6983
cieg,79,1278
cieh,8,4707
ciei,60,6259
ciej,83,4482
cifa,35,7134
cifb,1,6900
cifc,27,9726
cifd,24,8223
cife,7,6
ciff,100,2999
cifg,64,1663
cifh,18,3017
cifi,51,1250
cifj,67,8466
ciga,61,4160
cigb,90,7689
cigc,50,6449
cigd,31,630
cige,28,4127
cigf,38,7937
cigg,100,5499
cigh,72,9771
cigi,49,1348
cigj,91,3590
ciha,12,5511
cihb,93,892
cihc,76,9875
cihd,23,7322
cihe,90,3789
cihf,54,8653
cihg,6,4305
cihh,21,1420
cihi,61,3360
cihj,18,6917
ciia,3,5902
ciib,47,6846
ciic,18,3817
ciid,81,1980
ciie,71,5070
ciif,76,175
ciig,81,4980
ciih,34,6733
ciii,94,3193
ciij,31,6230
cija,100,5199
cijb,6,3705
cijc,21,3920
cijd,50,1649
cije,88,687
cijf,48,8047
cijg,39,5938
cijh,87,6186
ciji,71,4170
cijj,39,3638
cjaa,77,9776
cjab,82,9681
cjac,31,4530
cjad,53,9652
cjae,4,7003
cjaf,73,4672
cjag,6,8305
cjah,62,7661
cjai,93,6092
cjaj,18,8017
cjba,31,930
cjbb,95,1994
cjbc,65,4864
cjbd,48,4747
cjbe,28,327
cjbf,35,9934
cjbg,76,1275
cjbh,8,5307
cjbi,68,6667
cjbj,69,4468
cjca,38,1537
cjcb,19,8218
cjcc,74,8173
cjcd,58,5457
cjce,20,6219
cjcf,62,8861
cjcg,57,9856
cjch,10,8509
cjci,48,5047
cjcj,27,4026
cjda,49,2148
cjdb,77,1176
cjdc,8,3707
cjdd,31,3030
cjde,81,7180
cjdf,64,7063
cjdg,3,7702
cjdh,38,1837
cjdi,77,1076
cjdj,47,146
cjea,55,9854
cjeb,7,2006
cjec,94,8493
cjed,19,4718
cjee,6,3105
cjef,21,8820
cjeg,53,4652
cjeh,81,4380
cjei,28,4127
cjej,72,7671
cjfa,1,5200
cjfb,65,5664
cjfc,43,2242
cjfd,75,3374
cjfe,75,7474
cjff,62,8461
cjfg,88,8587
cjfh,31,7330
cjfi,72,6971
cjfj,87,9986
cjga,10,7709
cjgb,72,5471
cjgc,63,1162
cjgd,69,7768
cjge,2,8501
cjgf,43,8342
cjgg,84,1183
cjgh,57,2556
cjgi,80,179
cjgj,60,2259
cjha,3,2702
cjhb,87,6386
cjhc,66,4265
cjhd,96,1195
cjhe,5,1104
cjhf,24,3723
cjhg,16,15
cjhh,10,2109
cjhi,4,8103
cjhj,95,494
cjia,81,9780
cjib,57,9656
cjic,60,6159
cjid,23,2022
cjie,31,3030
cjif,86,9985
cjig,37,6836
cjih,70,7969
cjii,16,7315
cjij,8,3807
cjja,8,4307
cjjb,77,1376
cjjc,31,5630
cjjd,71,5470
cjje,46,9145
cjjf,84,483
cjjg,65,164
cjjh,29,328
cjji,40,3039
cjjj,97,6696
daaa,89,2588
daab,95,2094
daac,83,3082
daad,6,3205
daae,42,9641
daaf,87,4186
daag,81,3280
daah,58,9657
daai,48,2647
daaj,37,7736
daba,52,151
dabb,81,8780
dabc,93,7392
dabd,63,2662
dabe,3,802
dabf,75,6774
dabg,48,2647
dabh,91,3990
dabi,44,4743
dabj,16,6315
daca,50,4149
dacb,51,9050
dacc,92,7691
dacd,80,9779
dace,73,872
dacf,37,6836
dacg,64,263
dach,38,1037
daci,18,3517
dacj,55,9654
dada,86,4085
dadb,58,2457
dadc,49,1748
dadd,68,7167
dade,63,5662
dadf,91,1390
dadg,6,7705
dadh,44,8943
dadi,100,7399
dadj,54,353
daea,80,6679
daeb,3,3902
daec,34,9133
daed,72,4071
daee,66,6565
daef,88,6287
daeg,98,7197
daeh,65,5564
daei,31,6630
daej,41,1940
dafa,32,8231
dafb,80,779
dafc,43,7342
dafd,24,5923
dafe,60,559
daff,16,8215
dafg,12,9111
dafh,75,7174
dafi,5,5604
dafj,81,8980
daga,29,6828
dagb,90,9689
dagc,38,1437
dagd,30,4929
dage,9,3208
dagf,53,3452
dagg,72,2671
dagh,66,7265
dagi,96,2395
dagj,23,6422
daha,71,3970
dahb,27,5426
dahc,25,324
dahd,4,3103
dahe,50,5849
dahf,42,3241
dahg,44,5743
dahh,47,3046
dahi,59,5158
dahj,26,8725
daia,39,1338
daib,90,3389
daic,5,9504
daid,81,8680
daie,65,5664
daif,16,6415
daig,96,6895
daih,29,1128
daii,90,3589
daij,52,8851
daja,9,108
dajb,71,6770
dajc,41,8540
dajd,99,7898
daje,52,8051
dajf,49,1748
dajg,51,1350
dajh,75,7074
daji,67,5366
dajj,46,3745
dbaa,97,3496
dbab,37,9336
dbac,24,5523
dbad,73,172
dbae,41,2440
dbaf,25,7724
dbag,67,9766
dbah,36,4535
