jcdi,5,9,8,5,6,6
aeci,3,5,9,9,5,1
ebhd,8,5,6,8,4,6
hadi,5,5,2,7,8,1
jjac,4,9,5,3,1,8
bjge,2,9,9,3,8,6
digd,1,7,1,3,5,7
hbgg,5,1,8,2,9,1
ejaf,5,9,7,2,1,5
hici,2,5,2,7,8,4
igac,6,5,4,4,8,5
jihc,7,4,3,6,6,1
hahi,9,2,8,9,6,3
fhjb,8,6,9,3,8,3
cgcj,3,7,9,8,9,1
ibjd,9,9,6,1,3,7
egaj,6,3,9,2,7,4
bjce,6,2,8,5,7,6
aadd,1,1,4,3,2,6
ccjb,2,1,7,2,6,2
gdde,4,5,6,3,3,1
hghj,7,4,7,3,6,8
eedh,8,6,3,1,1,5
aief,3,3,5,8,1,8
cifi,8,3,6,2,2,8
efff,1,6,1,9,9,3
dgcd,4,1,6,3,2,6
hcbc,1,2,4,4,4,6
ahfb,1,8,8,7,3,2
gcce,1,7,2,9,8,1
bbda,2,1,1,4,5,7
dfcf,5,7,4,3,6,9
idhd,9,3,7,6,3,1
ihdi,2,7,5,3,2,5
jbbf,6,6,3,7,6,7
gjae,6,2,6,1,5,8
gdcd,5,3,5,6,3,4
ibab,5,1,7,5,3,5
adhi,4,3,1,4,8,5
cjff,4,8,3,1,7,5
hehb,6,7,3,7,6,3
bfeg,7,5,2,1,7,6
hiad,5,6,7,4,7,1
abba,1,4,5,6,6,1
fadf,7,8,7,6,3,4
babg,3,5,3,7,8,7
hded,5,1,6,6,2,2
fbid,4,1,8,5,8,5
jjgc,9,6,6,9,3,7
fiae,2,6,4,8,3,1
eeij,5,3,1,6,5,2
febd,6,3,7,5,2,5
cfhe,6,6,9,5,3,7
dbhc,5,6,8,4,8,9
cbjc,1,2,3,2,8,7
jeei,1,3,7,9,3,8
fefe,2,5,4,8,2,2
gddc,3,3,6,6,5,5
jabb,5,3,2,6,8,3
dgee,4,3,2,8,6,8
chac,9,9,6,2,4,9
jhgc,1,1,1,7,3,2
ceaf,3,8,6,4,1,1
fdhi,8,5,9,3,9,8
eice,3,6,4,3,1,6
hdcc,1,2,9,7,5,4
ehec,7,5,4,1,8,8
dija,6,2,1,5,8,6
jeff,1,8,9,5,3,2
each,5,5,4,5,6,7
efec,5,1,3,3,1,9
bfgb,3,9,3,9,9,2
ccgc,5,6,1,2,9,2
bdec,2,5,9,4,9,9
hahg,2,8,3,9,1,7
ghcc,9,8,3,3,5,7
fhii,6,5,4,6,4,7
eiaf,3,1,8,2,9,9
bcef,4,4,5,8,8,4
jebe,2,5,1,9,9,9
icei,3,8,2,3,5,2
fjgi,2,9,1,4,1,2
cdfc,5,4,6,4,7,6
egha,2,1,1,4,2,9
gebf,4,2,1,1,3,3
djjj,5,7,6,2,2,7
aifb,7,7,3,8,8,3
dhgc,7,9,3,3,9,3
ehjc,9,7,8,4,5,4
gadc,3,3,5,1,1,6
bbcf,5,1,6,9,9,4
fega,9,5,6,4,7,6
eijb,7,6,7,2,1,6
jjad,5,3,8,1,4,8
hhji,3,5,5,1,9,6
fjbb,1,2,1,4,4,2
jggi,8,3,6,5,3,3
jcec,9,2,7,6,1,4
dcij,7,6,9,5,1,1
gjid,9,6,9,9,8,3
fgid,6,1,9,6,5,6
eecf,8,9,7,1,8,1
ghid,8,5,4,1,4,3
eadc,6,4,1,4,7,9
abhg,6,1,1,1,3,2
bcej,9,6,3,9,6,7
iaci,1,3,8,4,3,2
baab,3,7,5,6,9,2
jhhb,4,2,6,2,6,4
fhjd,1,4,6,3,3,2
cebb,1,3,9,3,5,1
idff,7,1,1,7,6,1
fgii,9,4,7,9,7,6
hihb,6,6,7,8,7,7
bfgc,7,7,6,4,2,4
bach,2,3,9,4,3,9
idcb,8,3,3,3,9,5
hghh,7,7,6,6,5,6
adfc,6,1,8,9,3,1
fbdf,6,7,1,8,1,8
bffh,1,6,2,9,2,3
behf,1,8,8,7,7,7
ieeb,7,7,8,7,3,4
dida,5,3,8,1,8,7
ecdf,6,4,3,6,4,5
bcgh,7,1,6,3,9,1
fggg,2,4,7,8,4,7
aijd,7,4,4,5,4,9
diga,7,3,2,8,7,2
jhef,5,7,8,8,1,7
baed,9,4,8,9,3,3
idga,7,7,8,5,6,9
bhga,4,1,1,9,7,6
dcie,5,2,6,9,5,9
biab,7,5,4,1,5,2
iabb,5,9,7,2,7,3
hbdc,5,9,8,7,1,5
acgg,4,7,3,1,2,1
fcdg,6,8,8,7,2,2
bhcj,3,2,8,5,1,8
ihij,5,2,5,8,2,7
jdah,7,2,2,1,9,2
iaec,3,5,9,1,6,9
gaaf,1,4,3,6,4,7
efdc,2,2,9,3,2,4
cicb,5,7,6,8,2,1
faba,4,2,9,6,3,4
jjgg,8,5,7,1,6,9
bgij,3,5,5,8,5,5
fgeb,2,7,8,4,1,5
gehh,7,4,9,5,3,5
bica,1,7,9,8,9,6
gedi,1,1,1,5,6,6
daaf,7,5,8,9,2,1
daie,2,1,7,6,1,7
heha,6,1,3,4,5,1
cjeh,3,6,3,5,9,1
gahg,8,3,8,9,1,2
hcce,7,9,5,6,6,3
diad,1,1,5,5,2,2
hcde,1,8,5,2,3,9
cjia,8,8,8,6,1,8
egah,7,6,4,6,6,8
dchc,2,4,2,1,6,2
fgea,2,7,6,1,3,7
hagg,4,8,7,9,9,3
ebhj,6,1,2,7,9,5
chfh,6,6,2,6,4,4
dfgi,4,5,1,6,2,5
efig,3,5,7,8,9,6
dgab,7,5,2,8,6,8
abdh,8,6,9,7,2,6
beja,6,6,7,9,3,1
eaaj,5,1,1,8,7,1
gdjh,9,9,9,3,4,3
dgda,5,8,5,3,4,2
aggj,8,7,4,7,9,8
abbb,1,7,9,7,8,3
giea,1,7,7,3,2,7
gbih,2,4,5,9,1,8
ebhe,8,3,3,1,8,3
gagf,4,7,7,6,2,7
jbjd,3,9,6,7,5,9
cige,1,6,1,8,8,8
hdha,4,7,1,6,3,6
ibic,9,3,4,8,1,6
gjde,5,1,1,8,1,9
jadi,6,4,6,5,4,1
ficf,5,2,4,5,7,5
cgjg,7,9,4,7,3,7
gibb,2,5,8,9,8,9
jdbc,8,9,1,2,8,5
iifi,5,5,6,5,4,7
bagi,5,3,4,7,9,3
baif,4,7,4,2,2,3
fiej,8,5,6,3,4,9
cefj,6,9,3,8,5,3
hfbb,4,6,2,8,5,5
decj,2,9,3,9,7,4
acfb,4,6,7,2,7,6
fbea,9,4,6,7,1,6
ffcf,7,4,1,3,9,3
diji,7,7,5,9,2,9
hcaj,5,4,6,5,2,6
jjhg,4,5,4,7,7,8
fbgf,1,1,3,4,3,1
diif,9,7,7,6,5,8
hegb,7,3,2,7,6,8
ehfh,9,5,8,5,8,3
efbg,9,3,5,9,2,3
ifih,2,2,3,3,5,6
iagi,1,6,6,8,6,7
decd,4,8,2,6,5,3
icah,4,3,9,1,9,4
gfdj,6,2,5,2,9,3
eajh,5,6,7,8,2,2
ghed,2,4,4,1,3,4
bege,2,1,6,7,9,8
jbcb,1,4,5,2,1,7
ebab,1,5,1,4,4,6
cdbd,9,9,4,6,6,4
haij,6,9,2,5,3,8
fbgj,1,5,9,8,4,6
ddji,1,2,4,1,9,9
cjcj,6,1,6,6,4,6
jaff,3,9,6,6,6,9
ajaa,1,2,9,1,8,1
fgad,5,8,9,4,7,9
eabb,1,9,9,8,4,1
dgjh,9,4,2,4,9,1
aied,1,3,7,2,3,7
agdg,3,7,1,8,9,9
bide,5,2,5,5,2,6
jdhb,4,7,5,9,8,2
ehjd,9,4,2,4,9,6
hjai,8,6,9,8,9,3
fhca,1,3,8,3,2,1
bieg,1,2,6,3,5,9
diii,9,3,2,9,4,6
echj,3,9,8,4,5,3
gddj,7,8,4,2,7,6
jdci,2,8,3,8,5,7
jcgh,1,5,3,8,4,7
aiic,7,1,4,9,8,8
aacf,4,3,1,6,3,1
hcid,8,7,4,1,1,3
cbag,8,4,9,9,5,2
haaf,7,3,7,8,4,5
ejhj,4,4,5,6,6,2
hjcb,8,3,4,8,9,4
eadf,1,8,8,7,4,8
gbhd,9,3,9,2,9,5
iaeg,5,8,4,4,5,9
cahf,5,1,8,4,8,7
gjbh,5,9,2,8,6,4
bgjf,8,6,5,6,2,8
eeae,5,8,4,8,1,4
ffce,4,1,6,4,8,7
fcja,1,8,7,9,5,3
jbbi,8,5,4,6,9,7
hhfh,8,9,1,9,8,4
ieeg,2,8,8,4,1,1
bjfa,7,4,4,4,5,7
jfgg,9,3,1,6,3,4
aijc,2,8,4,7,6,9
ccii,8,4,5,3,8,5
cdej,1,2,8,8,7,9
bcbc,5,8,3,9,1,3
icje,5,1,2,2,7,4
ffdf,5,7,8,1,5,1
fjai,6,6,4,8,8,5
bgch,9,3,8,7,8,1
gcda,7,3,3,7,1,7
ccic,7,8,2,1,9,7
fhha,2,8,3,7,2,9
acbj,6,8,3,1,1,3
iegc,2,4,9,8,6,9
jcjh,9,5,5,7,6,6
agia,7,5,6,7,4,6
ijaj,4,1,3,5,3,5
ihce,4,8,1,1,2,9
hggh,7,9,1,9,4,9
cafj,5,7,1,9,7,2
iihj,7,5,8,1,2,7
cjdh,5,6,4,7,1,3
idii,5,3,2,8,9,7
hcai,5,2,8,2,8,9
dhdb,6,7,7,5,7,3
daai,6,5,9,4,6,3
haja,9,1,6,4,8,2
dhfg,4,3,3,7,6,6
cibi,8,8,6,1,5,1
bhcd,6,8,4,6,5,6
ghjh,5,4,1,8,7,5
igfe,4,6,5,4,4,3
bdcc,2,3,8,6,2,7
aicd,8,9,8,9,2,1
iadc,9,7,7,1,5,8
hejf,4,1,2,8,5,6
beag,9,8,3,1,6,9
cgde,4,6,5,4,5,6
fjej,4,3,5,8,2,1
bgbf,9,2,8,4,5,5
bbah,7,6,9,4,2,3
ghhd,3,1,1,9,8,5
dhdc,6,6,7,6,2,7
bgec,9,4,6,5,9,4
ffai,2,1,5,7,7,7
agfd,1,6,6,9,7,3
agji,2,3,5,7,1,1
hccb,7,4,2,2,4,7
abff,4,5,8,2,8,2
babf,7,3,1,2,1,5
baha,9,7,4,1,5,6
icbd,1,9,7,1,2,4
eedg,2,5,4,5,1,2
iida,4,5,9,8,9,4
jgcj,7,9,9,4,3,2
idcd,7,7,3,9,2,5
jfgd,3,6,7,8,4,8
ebcb,3,7,7,9,7,9
aife,8,1,5,5,5,7
eihf,2,4,2,8,6,3
heia,6,8,4,6,6,5
aecd,6,3,6,8,5,8
diai,5,3,6,7,7,5
iiig,3,5,1,2,5,6
cagh,7,4,1,7,8,8
adjd,5,3,1,5,6,7
jeac,8,7,7,6,5,6
hahh,6,3,6,4,4,5
gced,3,2,6,9,2,6
ebbc,4,4,4,9,4,7
higa,1,2,4,6,8,5
edej,1,1,3,9,3,6
ebjb,1,7,7,2,7,9
hcfc,6,5,2,8,5,8
afdi,2,2,3,1,9,5
edjf,8,6,1,9,1,8
gaed,8,2,9,7,4,3
eeag,9,5,8,4,8,6
eacf,6,5,9,6,5,7
eegg,5,2,9,8,2,6
ffag,8,1,4,4,4,4
hfhi,6,6,4,8,4,3
abce,5,9,2,9,9,2
hijg,6,2,2,5,4,1
cefe,7,4,6,5,5,3
hfaf,5,4,6,1,3,3
hcca,3,7,6,1,5,3
fcgc,6,9,4,8,1,8
adih,2,5,5,7,9,1
gffg,7,2,8,1,4,8
hebf,4,9,4,6,4,2
fbga,3,5,6,6,8,2
ccbb,9,8,2,5,5,5
gcje,8,4,8,8,1,1
jchc,4,5,1,5,4,6
bgbi,6,3,6,1,8,7
agde,7,9,4,8,8,3
fhaa,8,3,5,8,7,4
jaac,6,8,2,9,1,4
digc,5,6,1,9,8,2
jfda,7,7,9,1,8,6
jddi,8,7,9,8,4,6
hbba,1,4,6,5,8,1
fdha,5,3,3,9,4,6
eaia,4,2,6,5,5,4
cebd,9,4,2,1,7,9
bgfj,2,7,2,1,7,3
chja,9,5,8,6,5,9
adba,4,4,5,7,4,5
ffea,3,4,9,4,2,6
jahg,4,6,2,5,8,5
ddej,5,3,7,2,3,9
abec,8,5,7,8,3,1
bhfa,8,3,8,6,3,2
fafj,9,9,3,6,5,8
caai,4,2,2,3,2,2
ahgi,3,6,2,9,7,5
gfjf,6,7,3,9,5,3
ceeh,6,5,6,3,8,6
cdbf,5,9,6,7,8,1
ebgh,5,9,2,3,3,6
ghaf,7,3,2,6,3,8
bjia,7,7,9,8,3,5
jdag,9,1,5,9,3,1
gfjc,9,7,3,9,1,6
aafi,6,9,9,1,1,6
figf,8,7,3,3,1,2
bggg,4,8,5,2,7,3
hhgb,2,2,3,8,1,7
gdhg,3,1,4,7,8,8
higd,8,7,4,6,7,6
dcfi,7,5,6,3,6,1
caeg,8,3,5,5,8,4
ijda,2,2,2,4,2,2
ebcd,3,4,3,9,5,4
igig,6,7,1,6,9,9
jejd,2,3,9,3,5,3
ifbj,6,2,4,8,5,4
jcgd,5,9,3,6,2,1
eeed,5,4,1,8,8,7
jbhi,3,2,7,3,9,9
dfja,3,7,7,7,8,3
hcff,7,4,4,5,9,7
higj,7,9,3,7,8,6
agje,5,5,1,6,1,4
ebae,8,9,9,7,2,6
fhbb,6,6,7,3,8,1
badh,7,3,1,6,4,6
aeaf,1,4,6,4,5,8
ggfd,4,4,5,7,3,1
jagg,8,7,8,2,6,1
bdfe,3,7,2,7,5,1
dffg,8,7,3,2,7,7
iacg,3,4,5,6,4,8
giee,7,2,4,4,9,3
begj,7,6,2,8,8,2
hecg,8,3,2,4,6,2
cgdj,2,7,6,4,6,7
fjdc,8,6,5,3,3,7
ijjc,7,2,8,4,7,7
icji,3,5,1,3,3,4
ggij,5,7,9,3,5,9
fffd,4,6,6,7,7,9
heij,7,7,6,2,4,7
ehgc,6,9,5,1,3,6
hcgi,6,6,4,3,3,4
dfbh,2,3,8,6,9,7
iecg,9,8,6,3,3,5
gafa,5,8,9,6,1,1
aeig,3,1,8,1,4,4
diic,6,4,1,1,9,3
ggef,7,8,8,3,8,2
efia,9,4,4,4,2,7
abea,1,3,8,5,1,2
jbbj,4,6,2,2,4,2
gecc,9,3,2,6,7,6
ghjd,6,1,9,3,8,3
ichf,2,4,2,7,8,7
idbc,3,5,8,9,4,7
hafi,6,6,5,7,1,9
ehde,8,5,4,6,7,8
deaf,3,4,9,9,2,7
igab,8,6,3,2,7,6
cbcf,5,8,3,5,9,4
eige,7,6,9,6,5,5
fbdh,2,8,1,9,1,3
ehfe,1,1,6,1,1,4
aiah,9,8,9,2,7,8
dbda,6,2,4,3,3,5
dafd,4,1,2,7,7,9
jhba,9,2,8,8,8,9
ddhc,2,9,1,5,3,7
hdhh,1,9,5,1,2,8
haef,7,2,2,5,7,7
gbhc,8,8,7,2,1,9
cdfd,4,6,4,7,3,2
haai,9,5,5,7,8,1
cccd,9,6,4,7,2,5
chda,8,1,9,7,4,4
ihfh,3,9,5,4,7,2
badb,1,7,4,7,7,6
ghbg,8,1,9,6,5,7
jcgb,9,2,5,2,8,2
jdcg,8,4,3,9,3,7
hdba,5,9,6,9,6,6
fgjg,7,4,8,8,2,5
facb,3,2,7,2,4,9
hhbc,6,3,4,5,7,5
djde,4,6,1,4,2,8
chie,9,9,1,6,7,9
cfhg,3,4,2,8,5,9
fcih,7,1,6,4,6,8
idfb,9,4,3,3,9,2
ffgf,5,9,6,7,2,1
jgai,3,7,8,7,3,9
aedj,8,3,3,6,6,1
cjdd,8,9,8,8,5,7
ieee,8,6,3,2,2,6
jjab,5,8,7,7,4,4
iabg,6,8,7,4,6,8
gabj,3,1,8,2,4,7
addj,9,5,1,6,1,4
hdcf,2,2,9,1,3,8
dbde,9,2,6,4,5,7
hdje,8,3,1,5,8,5
cahg,1,1,2,7,3,4
cbei,3,4,8,2,1,6
bhfb,1,3,4,1,5,3
baeb,3,5,2,3,1,4
fbed,1,9,9,5,3,2
gchc,2,6,5,9,9,9
fhfg,9,7,7,7,5,9
eahe,3,5,3,5,6,5
iedg,7,9,4,6,4,6
ahde,1,8,3,7,6,3
cicc,8,7,2,2,3,9
biie,5,4,5,7,7,6
abie,6,8,4,2,1,1
bdgf,2,8,6,3,3,9
cheh,6,4,3,1,7,9
acbc,1,7,8,2,1,5
hdee,5,1,4,1,6,8
fcdd,9,7,3,3,3,9
ebgg,9,9,3,5,9,4
dicg,7,2,5,4,7,1
jefe,6,2,8,5,1,9
ibhj,8,7,9,7,9,5
iabe,4,5,9,9,7,1
hiag,1,4,4,9,2,7
fbbg,3,4,1,6,3,5
hfbe,2,6,7,6,7,5
hbac,9,3,1,4,7,4
hafj,1,7,3,3,3,5
fagi,7,3,9,3,9,2
igej,3,1,8,5,2,6
idjc,2,1,4,4,9,7
cegh,3,7,8,2,6,9
bhdi,5,8,2,5,2,5
fcjj,7,1,7,3,8,2
icgb,8,4,1,3,5,7
eagj,3,1,9,5,4,2
fdhe,4,3,6,8,8,6
bbgd,3,4,6,8,8,4
ghah,6,2,7,3,7,4
egfa,3,1,8,3,8,6
dbfb,7,6,2,2,4,1
iaef,8,1,7,8,8,9
aiee,7,5,8,9,3,2
ifjj,9,3,9,1,5,9
ijbe,9,6,5,5,7,6
feag,9,3,6,3,9,1
ghig,9,4,4,6,2,6
effg,3,8,9,8,1,4
igei,2,4,9,4,7,5
ijai,2,2,4,9,7,6
cjjf,2,5,5,8,3,5
aehf,8,3,7,6,4,3
aagb,7,3,4,8,7,6
fghi,9,4,9,4,9,8
fabd,7,8,7,6,6,8
beif,1,2,9,8,7,6
deja,1,8,5,7,4,4
ccbg,4,7,8,6,4,8
dahc,8,9,3,2,3,2
hibi,7,8,7,2,1,1
jfie,6,6,5,7,7,6
bggc,3,3,4,5,8,5
hdhi,9,5,9,9,8,1
cfdb,8,3,9,3,6,7
jfaf,6,1,7,4,8,7
fgjb,8,5,1,8,9,2
eggg,9,8,8,2,6,8
dbgb,2,3,9,7,2,2
bbch,4,4,1,2,7,4
fcbd,6,4,4,7,7,9
hhci,1,8,9,3,2,9
chci,3,9,4,1,2,8
bcga,3,4,9,5,3,2
jahc,3,7,1,4,3,3
bece,6,1,9,9,1,5
jgib,8,1,6,1,9,7
edga,8,1,2,9,7,1
eaeh,4,1,9,2,6,8
icic,9,4,8,7,7,5
dgbb,7,2,2,1,4,6
jjge,7,6,1,8,1,6
fdfg,2,9,6,3,2,9
idgd,2,5,7,3,2,5
daeh,3,8,6,3,9,7
cche,4,2,5,1,9,9
hjei,4,5,2,7,2,9
gbeg,4,9,5,1,2,4
jfed,5,8,2,9,3,5
bacg,8,2,3,8,7,8
fcef,8,7,8,3,9,6
fgic,4,9,1,7,6,1
djhf,2,4,2,1,6,2
iiji,9,1,4,9,3,6
ijjh,9,5,3,8,2,2
ibji,2,1,7,7,4,9
hbgd,2,4,9,5,4,9
ejeg,6,9,9,2,9,4
idce,6,4,4,8,4,4
bddf,7,2,9,3,3,7
cgbg,5,7,3,4,1,5
bdie,9,9,5,1,7,6
cffd,5,3,6,9,6,1
ecah,6,9,5,5,1,7
jdfa,9,7,7,4,2,3
cedf,6,9,2,2,7,2
hgdd,9,3,6,1,6,3
hfic,4,6,7,1,3,4
jjbj,1,9,1,1,6,6
ieie,1,5,8,1,7,3
dafb,6,5,2,5,2,8
ceic,5,2,3,9,3,5
daca,1,8,5,9,1,9
afjf,4,3,9,8,2,4
daba,6,2,9,1,7,2
chhi,5,7,3,7,3,9
iaag,2,3,3,4,2,2
hfgh,3,1,5,2,7,8
icbj,2,4,5,1,9,4
cajj,5,7,4,5,1,1
fjeg,6,9,3,2,2,8
aadj,8,2,9,6,1,8
djbb,2,2,8,3,3,6
jhed,5,2,8,3,4,4
egfc,2,4,2,9,1,8
jfae,7,4,2,5,8,5
jaei,6,2,6,8,4,8
defe,1,2,7,4,5,3
bcfb,4,3,3,1,7,1
bdab,7,7,8,2,9,1
jidh,1,1,7,8,4,3
aghf,6,4,4,2,2,7
ebhc,4,5,3,5,5,4
dajj,9,7,4,5,8,4
dejg,1,5,5,2,6,6
ggcg,1,3,2,1,4,6
efea,1,5,3,8,6,7
igjd,4,5,8,7,3,3
hfbd,9,4,7,4,7,5
gjhf,3,1,7,2,7,8
ecfg,9,3,7,8,4,5
hhid,5,7,1,1,8,3
ihhc,2,3,9,6,1,1
bafb,6,3,7,2,4,2
gaba,6,3,5,5,2,2
geic,1,5,2,5,5,4
ejia,6,2,4,9,6,3
jdae,4,8,1,4,5,2
cjif,1,4,2,7,9,2
ifed,3,2,8,5,6,4
afee,7,3,1,6,1,5
fgbf,3,7,7,6,2,2
jfic,1,1,9,2,1,4
eiic,1,6,3,6,3,2
ajid,7,2,5,1,6,1
jeed,4,5,2,8,4,8
gjje,3,7,1,5,3,2
eagg,6,2,8,2,3,8
eahj,4,8,6,8,4,2
cjci,6,3,8,8,4,7
dccj,2,5,8,3,5,7
ifba,6,3,9,3,3,9
agcc,7,8,3,3,4,1
aidc,8,5,8,4,2,3
hfga,9,9,7,3,9,1
hfcf,9,3,9,4,7,3
dbdh,4,9,3,3,8,4
edfe,2,8,3,1,3,8
hide,4,9,9,8,4,2
cbai,2,7,1,6,1,4
iahd,3,7,2,6,7,6
aehb,1,8,8,9,3,3
cfac,1,5,3,9,9,7
affb,2,6,1,5,6,8
aheh,2,8,3,8,7,5
dbjc,3,7,4,4,3,8
ebhf,4,5,2,8,3,1
adfd,3,6,4,4,2,6
afbc,1,7,9,3,2,1
ijed,3,6,2,8,2,7
bgfc,6,7,2,3,4,8
fdad,5,4,4,7,9,9
eihb,7,1,3,2,6,8
djbd,7,7,7,2,4,8
afae,6,6,7,3,4,8
aaff,9,9,5,5,6,7
jfab,1,2,9,5,1,4
dhhf,5,2,8,7,4,6
fgbj,9,1,5,1,6,2
gejb,6,9,6,4,8,5
dbfg,6,4,4,8,5,2
cdde,3,7,7,2,1,5
haab,4,2,2,9,4,6
eedc,4,5,6,4,4,8
efgj,7,4,6,4,9,7
hehc,4,7,8,9,8,5
ieha,7,4,1,6,8,7
hjce,6,6,6,3,8,4
bfch,2,2,7,2,9,3
hhad,4,6,4,8,6,6
dgfd,8,5,4,4,4,2
fgjc,7,8,7,7,3,4
jfjc,8,6,7,1,5,8
fgac,5,4,6,1,5,9
ajcg,4,2,5,4,7,4
dgff,3,6,4,1,5,6
edih,3,5,8,2,1,6
fcdj,8,7,9,6,5,5
gahd,8,2,1,8,7,3
ahjf,2,3,3,7,5,6
hieg,8,4,7,7,2,2
bhde,5,7,3,7,6,2
igbf,6,8,7,1,9,3
cbgi,1,5,8,7,3,7
gdfd,1,1,6,5,3,4
gged,5,4,7,2,7,4
fcbf,6,4,2,5,8,7
acce,6,3,4,9,1,3
fdfh,1,3,4,3,7,3
bdjc,1,1,9,4,1,6
cgbh,7,2,1,1,5,9
jiib,6,3,4,5,1,2
bagb,3,1,7,6,5,3
ahej,5,1,8,8,2,7
bddj,5,7,5,2,6,8
edhg,7,7,6,2,2,4
gded,6,4,4,4,8,6
jfha,8,8,5,5,4,8
cdbg,3,1,5,1,3,5
fgfg,6,8,5,5,4,5
fgaj,6,7,4,8,2,3
bdcf,4,8,3,2,9,7
biif,6,5,9,6,5,5
gbja,9,8,8,1,8,1
babe,7,5,3,7,5,4
ddca,6,7,2,1,1,4
cbed,6,5,6,1,5,5
bgih,8,9,1,3,5,4
haff,4,7,2,5,1,6
ghhj,5,7,9,7,6,3
bedd,2,4,8,8,3,4
cbdj,8,8,7,1,6,5
dejd,7,2,3,8,6,9
bfbc,6,8,3,9,7,2
bcgi,9,7,3,3,5,1
dgef,7,4,1,8,9,6
dgha,9,2,7,7,7,3
jcji,4,2,1,2,6,2
ciaj,8,1,8,5,1,6
aedi,9,7,1,4,5,6
hegf,9,9,5,7,2,3
ifhd,5,6,3,1,8,2
cihe,8,4,7,7,2,9
ajbc,5,6,8,1,6,7
jcca,6,4,3,3,5,1
gdcf,7,3,5,7,3,1
gijh,3,5,9,9,5,9
ebig,9,3,2,4,9,7
iegi,4,6,8,3,1,1
jjbc,9,3,9,1,1,9
bcdc,1,8,9,7,6,2
dahe,3,3,3,1,1,8
hcdi,8,3,9,3,2,4
dggf,1,5,2,6,3,9
adhd,3,5,7,2,5,8
cgbi,1,1,6,7,5,2
hcdb,3,6,9,5,6,1
ihed,5,4,5,3,5,7
fbih,2,3,9,1,9,4
bacj,9,1,6,3,7,6
cieg,8,3,9,1,6,4
hjig,5,6,6,7,8,6
djid,9,9,9,3,7,8
iacb,8,5,7,6,9,5
fgbb,2,9,7,4,6,7
gihi,3,8,6,2,4,8
hahj,6,2,7,9,1,1
jihe,2,1,1,7,4,1
ehda,4,3,2,8,6,9
djgh,7,1,1,5,7,2
eagb,5,1,9,5,2,7
ccaj,7,5,6,7,8,9
hhca,9,3,6,7,5,7
hhaa,6,9,1,6,6,3
dcja,5,6,1,4,5,1
iaid,3,2,5,2,6,7
fiaj,3,9,4,3,7,2
aebi,2,1,6,8,8,5
cefh,9,4,9,7,3,8
hjah,5,9,1,8,2,1
geeh,5,9,3,1,8,3
ebih,8,6,7,1,2,5
bjgh,7,8,2,7,9,9
abfi,7,6,3,2,8,7
bidf,1,6,3,2,4,1
ijic,9,5,1,2,6,5
ggjb,1,5,4,2,7,5
afaa,1,6,3,7,2,1
fagc,3,3,3,7,7,4
iabd,7,7,7,5,3,1
ecea,4,6,4,8,6,1
afgg,6,2,1,3,1,3
egab,4,2,6,5,6,7
jjhf,3,5,9,7,4,2
ejic,7,4,2,7,1,1
bedb,8,6,2,6,9,3
ghif,8,3,4,4,4,3
cich,9,5,1,2,3,5
gdag,4,7,1,1,8,3
ffcj,5,6,7,8,4,1
jcfa,9,2,4,3,1,9
afbd,8,9,8,9,6,9
bfde,1,9,5,7,2,5
gbdh,9,2,2,6,2,4
ceac,3,1,9,6,1,7
fbcg,7,7,2,3,7,7
djfb,7,5,3,1,4,5
jejh,4,5,8,8,2,8
ihic,8,3,4,4,9,1
agcj,3,9,6,4,2,8
dfed,4,2,3,2,1,6
iddc,3,9,3,9,5,5
eigj,8,9,6,5,7,2
fdib,2,9,2,2,9,6
eehe,5,8,4,7,4,1
cbhh,8,2,1,1,5,2
chif,6,8,8,4,6,2
aaba,9,4,6,5,5,6
dcdi,1,6,4,4,7,1
cabe,6,6,4,1,3,9
hjgf,7,8,2,2,8,9
ihdb,7,5,3,3,7,2
acgd,3,4,1,7,6,2
bdbj,6,4,9,6,8,2
jcjf,2,5,7,8,9,3
gedg,9,2,2,2,7,5
gahf,2,4,3,8,1,6
bieb,3,5,8,2,1,9
jheb,6,7,8,7,6,4
bijg,7,2,9,2,7,8
cijj,1,6,2,7,1,7
iadb,3,7,1,3,4,7
ijci,8,6,7,4,8,3
ghdi,6,5,7,3,4,6
iech,4,1,3,2,3,7
adgc,6,7,5,3,8,6
eeja,4,4,9,1,8,2
fhfa,3,8,5,4,6,1
djii,3,4,8,3,1,4
cgji,5,6,9,2,9,4
eihj,8,5,3,1,4,9
cjag,7,3,2,6,8,7
djbi,5,4,5,1,5,6
eeaj,1,8,4,4,9,6
fefj,2,2,2,3,6,7
bdfa,5,6,6,8,2,4
biaf,3,3,5,8,4,9
baag,4,1,5,8,3,7
edjd,8,8,6,1,3,3
gbjg,1,1,7,8,6,8
aija,5,5,2,4,4,6
iaed,8,7,3,2,9,3
ddeh,1,8,1,5,2,6
gaef,6,7,8,8,8,9
ebee,7,2,2,6,2,1
gdaa,4,7,5,3,3,2
dchf,8,5,1,6,9,8
eddi,4,3,8,8,5,1
bhjc,9,5,8,6,4,7
ejge,8,1,8,6,1,9
ehdh,3,6,8,1,9,4
dece,9,2,7,9,8,8
iigc,2,3,6,5,6,1
jhda,1,8,8,2,4,7
cdag,4,3,2,2,9,7
ddch,9,5,3,4,7,9
ecej,3,5,7,9,1,4
jcjb,4,4,4,3,9,9
fghh,2,8,2,5,9,7
fafe,3,4,8,5,6,5
